queue_lag_1h,queue_lag_2h,queue_lag_3h,queue_lag_6h,queue_lag_12h,queue_lag_24h,queue_roll_mean_3h,queue_roll_std_3h,queue_roll_mean_6h,queue_roll_std_6h,queue_roll_mean_12h,queue_roll_std_12h,arrival_lag_1h,arrival_lag_3h,arrival_lag_6h,hour_sin,hour_cos,dow_sin,dow_cos
0.028870791,0.0034560694,0.00072370784,-0.1257428,0.03214233,0.03483415,0.035338424,0.01878191,0.32011622,0.02606095,-0.25887343,0.10161385,-0.015606498,0.0005106944,0.0053008106,0.0048534907,-0.0056686904,0.1843318,-0.001495674
0.022807565,0.0043873573,0.00072370784,0.20459095,-0.0053386358,0.030304309,0.034261327,0.017967498,0.24987409,0.032544736,-0.20338665,0.12831838,-0.018919462,0.0005106944,-0.02104185,-0.008735699,-0.0069498774,0.16115142,0.0043840157
0.028509509,0.005175719,0.00072370784,-0.106362395,-0.004943918,0.034857973,0.026927652,0.018481754,0.29535306,0.034602705,-0.27477294,-0.007861395,-0.015606498,0.0026645386,-0.0014020047,-0.0395578,-0.0056686904,0.16606824,-0.0012987498
0.028290285,0.005097037,0.00072370784,-0.04411486,-0.005057232,-0.012434797,0.0666325,0.021127595,0.24682136,0.0016906165,-0.2520112,-0.0050018425,0.007474562,0.0019893572,-0.0004424381,-0.04688291,-0.0017509789,0.14383763,0.029917188
-0.021403812,0.0033569157,0.00072370784,-0.094177864,-0.006163619,0.022430673,0.0361077,-0.0058715316,0.2959257,0.032524344,-0.18010509,-0.004258234,0.0049000885,0.0020304425,-0.0005207482,-0.026864069,-0.0053216545,0.14921106,0.01972875
-0.026308479,0.0027344353,0.00068463164,-0.056325737,0.03344603,0.01908829,0.06620463,-0.03672272,0.26387778,0.020016074,-0.057864502,-0.057652865,-0.014079501,0.0005197327,-0.029743984,-0.05326973,-0.004969544,0.17643408,0.0058089034
-0.0206163,0.007292063,0.0007981908,-0.0068585873,0.034594625,0.018004684,0.03565928,0.017573593,0.16823676,-0.026219599,-0.029383747,-0.08145263,-0.013976497,-0.00075468567,-0.030390615,-0.05209504,-0.0022910477,0.18521607,0.0057480684
-0.019287666,0.007292063,0.0007981908,-0.0072063096,-0.004442317,0.017126704,0.012037524,0.01956436,0.1720825,-0.025163982,-0.054555606,-0.08142824,0.005671095,-0.0020846007,-0.032973334,-0.053591385,0.007219799,0.17630582,0.0057480684
0.03462797,0.020338358,0.0032383734,0.06183571,0.029751007,-0.024522936,0.015515682,0.040388368,-0.9018357,-0.025006551,-0.2699799,-0.028548528,-0.011653621,-0.0038265816,-0.04322222,0.12110512,0.011826416,0.2161102,0.07824864
0.107813396,0.0058790552,0.001874422,-0.16885489,-0.007878519,0.027982434,0.017376324,-0.00389096,-0.8168396,0.039274093,-0.057204157,-0.035193924,0.005713428,-0.0018155944,0.054924563,0.29002145,0.012914443,0.20707326,0.026235696
